"Result  :  Query Result"
"Save Time: 03/01/2019 13:31:42"

"User Name:xli"

"Total 13,675   Records"

"Start Time","Period","NE Name","ABCF","AAR Message Success Rate on A-BCF (%)","Number of AAA Messages Received by A-BCF (times)","Number of AAR Messages Sent by A-BCF (times)","Number of ABCF AAA Timeout Times (times)","Number of ABCF Dedicated Bearer Reestablishment Successes (times)","Number of ABCF Dedicated Bearer Reestablishment Times (times)","Number of A-BCF-Received AAA Messages Carrying DUPLICATED_AF_SESSION (times)","Number of A-BCF-Received AAA Messages Carrying FILTER_RESTRICTIONS (times)","Number of A-BCF-Received AAA Messages Carrying INVALID_SERVICE_INFORMATION (times)","Number of A-BCF-Received AAA Messages Carrying IP-CAN_SESSION_NOT_AVAILABLE (times)","Number of A-BCF-Received AAA Messages Carrying REQUESTED_SERVICE_NOT_AUTHORIZED (times)","Number of A-BCF-Received AAA Messages Carrying TEMPORARY_NETWORK_FAILURE (times)","Number of A-BCF-Received AAA Messages Carrying UNAUTHORIZED_NON_EMERGENCY_SESSION (times)","Number of ABCF-Received ASR Messages Before Call Answering (times)","Number of ABCF-Received ASR Messages Before Call Establishment (times)","Number of A-BCF-Received ASR Messages Carrying BEARER_RELEASED (times)","Number of ABCF-Received ASR Messages Carrying BEARER_RELEASED Before Call Answering (times)","Number of ABCF-Received ASR Messages Carrying BEARER_RELEASED Before Call Establishment (times)","Number of ABCF-Received ASR Messages Carrying BEARER_RELEASED During Calls (times)","Number of A-BCF-Received ASR Messages Carrying INSUFFICIENT_BEARER_RESOURCES (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_BEARER_RESOURCES Before Call Answering (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_BEARER_RESOURCES Before Call Establishment (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_BEARER_RESOURCES During Calls (times)","Number of A-BCF-Received ASR Messages Carrying INSUFFICIENT_SERVER_RESOURCES (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_SERVER_RESOURCES Before Call Answering (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_SERVER_RESOURCES Before Call Establishment (times)","Number of ABCF-Received ASR Messages Carrying INSUFFICIENT_SERVER_RESOURCES During Calls (times)","Number of A-BCF-Received ASR Messages Carrying PS_TO_CS_HANDOVER (times)","Number of ABCF-Received ASR Messages Carrying PS_TO_CS_HANDOVER Before Call Answering (times)","Number of ABCF-Received ASR Messages Carrying PS_TO_CS_HANDOVER Before Call Establishment (times)","Number of ABCF-Received ASR Messages Carrying PS_TO_CS_HANDOVER During Calls (times)","Number of ABCF-Received ASR Messages During Calls (times)","Number of A-BCF-Received ASR Messages for Session Release (times)","Number of A-BCF-Received RAR Messages Carrying BEARER_RELEASED (times)","Number of A-BCF-Received RAR Messages Carrying charging-correlaton-exchange (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-access-network-info-report (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-connection-status (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-failed-resource-allocation (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-loss-of-bearer (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-recovery-of-bearer (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-release-of-bearer (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-resource-status (times)","Number of A-BCF-Received RAR Messages Carrying indication-of-successful-resource-allocation (times)","Number of A-BCF-Received RAR Messages Carrying INSUFFICIENT_BEARER_RESOURCES (times)","Number of A-BCF-Received RAR Messages Carrying INSUFFICIENT_SERVER_RESOURCES (times)","Number of A-BCF-Received RAR Messages Carrying ip-can-change (times)","Number of A-BCF-Received RAR Messages Carrying ip-can-change (for Registered Users) (times)","Number of A-BCF-Received RAR Messages Carrying PS_TO_CS_HANDOVER (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_ADMINISTRATIVE (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_BAD_ANSWER (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_LINK_BROKEN (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_LOGOUT (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_SERVICE_NOT_PROVIDED (times)","Number of A-BCF-Sent STR Messages Carrying DIAMETER_SESSION_TIMEOUT (times)","Number of ABCF STA Timeout Times (times)","Number of ASA Messages Sent by A-BCF (times)","Number of ASR Messages Received by A-BCF (times)","Number of Negative AAA Messages Received by A-BCF (times)","Number of Positive AAA Messages Received by A-BCF (times)","Number of RAA Messages Sent by A-BCF (times)","Number of RAR Messages Received by A-BCF (times)","Number of STA Messages Received by A-BCF (times)","Number of STR Messages Sent by A-BCF (times)"
02/01/2019 03:00:00,15,"ofbh1imsbc007","Entity name=ABCF",99.408,2028,2028,0,0,0,0,0,2,10,0,0,0,2,7,3,0,2,0,9,2,4,3,0,0,0,0,129,0,0,0,19,12,0,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,1029,69,0,0,141,141,12,2016,1335,1335,1425,1425
02/01/2019 03:00:00,15,"lpzg1imsbc007","Entity name=ABCF",99.881,1683,1683,0,0,0,0,0,0,2,0,0,0,0,4,2,0,1,0,2,0,2,0,0,0,0,0,87,0,0,0,3,4,0,0,818,0,0,0,0,0,0,0,0,0,0,0,0,228,4,0,942,79,0,0,91,91,2,1681,1190,1190,1254,1254
02/01/2019 03:00:00,15,"hmbg6imsbc007","Entity name=ABCF",99.84,2501,2501,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,7,0,7,0,0,0,0,0,109,0,0,0,3,7,0,0,1191,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0,1390,99,0,0,116,116,4,2497,1665,1665,1828,1828
02/01/2019 03:00:00,15,"mnch4imsbc007","Entity name=ABCF",99.549,2212,2215,0,0,0,0,0,2,5,0,0,0,0,13,7,0,3,2,11,0,10,1,0,0,0,0,115,0,0,0,8,19,0,0,1132,0,0,0,0,0,0,0,0,0,0,0,0,349,0,1,1104,91,0,0,134,134,7,2205,1398,1398,1547,1548
02/01/2019 03:15:00,15,"rn2imsbc031","Entity name=ABCF",98.737,2534,2534,0,0,0,0,0,1,31,0,0,0,1,13,5,1,0,1,8,0,8,0,0,0,0,0,161,0,0,0,7,13,0,0,1297,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,1451,72,0,0,174,174,32,2502,1752,1752,1831,1831
02/01/2019 03:15:00,15,"ofbh1imsbc007","Entity name=ABCF",99.457,1841,1843,0,0,0,0,0,0,8,0,0,0,1,6,3,0,0,2,7,1,5,1,0,0,0,0,130,0,0,0,7,10,0,0,1022,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,991,70,0,0,140,140,8,1833,1232,1232,1303,1303
02/01/2019 03:15:00,15,"lpzg1imsbc007","Entity name=ABCF",99.938,1600,1600,0,0,0,0,0,0,1,0,0,0,0,6,2,0,1,0,3,0,3,0,0,0,0,0,99,0,0,0,1,5,0,0,785,0,0,0,0,0,0,0,0,0,0,0,0,207,0,0,883,85,0,0,104,104,1,1599,1141,1141,1175,1175
02/01/2019 03:15:00,15,"hmbg6imsbc007","Entity name=ABCF",99.789,2369,2369,0,0,0,0,0,2,3,0,0,0,1,4,1,1,0,0,5,0,4,1,0,0,0,0,109,0,0,0,3,6,0,0,1138,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,1237,84,0,0,115,115,5,2364,1496,1496,1631,1631
02/01/2019 03:15:00,15,"mnch4imsbc007","Entity name=ABCF",99.667,2104,2104,0,0,0,0,0,2,5,0,0,0,0,18,5,0,3,0,13,0,13,0,0,0,0,0,114,0,0,0,4,19,0,0,1048,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,1072,61,0,0,133,133,7,2097,1297,1297,1463,1463
02/01/2019 03:30:00,15,"rn2imsbc031","Entity name=ABCF",99.615,2858,2858,0,0,0,0,0,0,11,0,0,0,1,11,9,0,1,1,10,1,5,1,0,0,0,0,192,0,0,0,12,19,0,0,1454,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,1596,68,0,0,211,211,11,2847,1974,1974,2014,2014
02/01/2019 03:30:00,15,"ofbh1imsbc007","Entity name=ABCF",99.187,1844,1844,0,0,0,0,0,1,14,0,0,0,1,5,0,0,0,0,7,1,5,1,0,0,0,0,136,0,0,0,6,7,0,0,997,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,959,56,0,0,143,143,15,1829,1194,1194,1274,1274
02/01/2019 03:30:00,15,"lpzg1imsbc007","Entity name=ABCF",99.933,1484,1484,0,0,0,0,0,0,1,0,0,0,0,5,1,0,1,0,4,0,4,0,0,0,0,0,85,0,0,0,0,5,0,0,721,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,774,78,0,0,90,90,1,1483,1015,1015,1055,1055
02/01/2019 03:30:00,15,"hmbg6imsbc007","Entity name=ABCF",99.958,2354,2354,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,8,0,7,1,0,0,0,0,97,0,0,0,3,10,0,0,1114,0,0,0,0,0,0,0,0,0,0,0,0,344,0,1,1248,77,0,0,107,107,1,2353,1534,1534,1670,1671
02/01/2019 03:30:00,15,"mnch4imsbc007","Entity name=ABCF",99.331,2241,2241,0,0,0,0,0,1,14,0,0,0,0,17,1,0,1,0,15,0,15,0,0,0,0,0,125,0,0,1,3,17,0,0,1137,0,0,0,0,0,0,0,0,0,0,0,0,380,0,1,1115,77,0,0,142,142,15,2226,1424,1424,1572,1574
02/01/2019 03:45:00,15,"rn2imsbc031","Entity name=ABCF",99.587,2904,2904,0,0,0,0,0,0,12,0,0,0,0,10,7,0,2,1,5,0,3,1,0,0,0,0,205,0,0,0,8,13,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,371,0,0,1547,82,0,0,218,218,12,2892,1935,1935,2003,2003
02/01/2019 03:45:00,15,"ofbh1imsbc007","Entity name=ABCF",99.538,1946,1946,0,0,0,0,0,0,9,0,0,0,3,7,4,1,3,0,6,2,3,1,0,0,0,0,126,0,0,0,3,10,0,0,1030,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,985,50,0,0,136,136,9,1937,1210,1210,1291,1291
02/01/2019 03:45:00,15,"lpzg1imsbc007","Entity name=ABCF",99.941,1689,1689,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,90,0,0,0,4,3,0,0,824,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,894,62,0,0,93,93,1,1688,1174,1174,1181,1181
02/01/2019 03:45:00,15,"hmbg6imsbc007","Entity name=ABCF",99.834,2406,2406,0,0,0,0,0,0,4,0,0,0,0,4,1,0,1,0,2,0,2,0,0,0,0,0,109,0,0,0,4,3,0,0,1222,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,1142,132,0,0,112,112,4,2402,1500,1500,1627,1627
02/01/2019 03:45:00,15,"mnch4imsbc007","Entity name=ABCF",99.736,2268,2270,0,0,0,0,0,0,4,0,0,0,0,9,3,0,1,1,8,0,8,0,0,0,0,0,99,0,0,0,2,11,0,0,1149,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,1123,75,0,0,110,110,4,2264,1435,1435,1565,1564
02/01/2019 04:00:00,15,"rn2imsbc031","Entity name=ABCF",99.777,3590,3590,0,0,0,0,0,0,8,0,0,0,3,10,13,1,1,2,10,2,5,2,0,0,0,0,254,0,0,0,9,23,0,0,1929,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,1879,155,0,0,277,277,8,3582,2405,2405,2483,2483
02/01/2019 04:00:00,15,"ofbh1imsbc007","Entity name=ABCF",99.734,3004,3005,0,0,0,0,0,0,7,0,0,0,2,17,6,2,2,0,8,0,8,0,0,0,0,0,169,0,0,0,12,14,0,0,1577,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,1263,139,0,0,183,183,7,2997,1841,1841,1937,1937
02/01/2019 04:00:00,15,"lpzg1imsbc007","Entity name=ABCF",99.896,1928,1928,0,0,0,0,0,0,2,0,0,0,0,15,2,0,1,1,14,0,14,0,0,0,0,0,107,0,0,0,4,16,0,0,954,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,942,75,0,0,123,123,2,1926,1286,1286,1299,1300
02/01/2019 04:00:00,15,"hmbg6imsbc007","Entity name=ABCF",99.743,2728,2729,0,0,0,0,0,0,6,0,0,0,0,11,1,0,0,0,14,0,11,0,0,0,0,0,118,0,0,0,5,15,0,0,1348,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,1326,146,0,0,133,133,6,2722,1676,1676,1888,1888
02/01/2019 04:00:00,15,"mnch4imsbc007","Entity name=ABCF",99.746,2759,2760,0,0,0,0,0,0,6,0,0,0,0,27,5,0,2,2,27,0,21,3,0,0,0,0,145,0,0,0,14,32,0,0,1394,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,1285,101,0,0,177,177,6,2753,1688,1688,1851,1851
02/01/2019 04:15:00,15,"rn2imsbc031","Entity name=ABCF",99.588,3396,3396,0,0,0,0,0,0,14,0,0,0,5,12,9,1,0,0,14,4,6,3,0,0,0,0,235,0,0,0,10,23,0,0,1788,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,1706,129,0,0,258,258,14,3382,2208,2208,2262,2262
02/01/2019 04:15:00,15,"ofbh1imsbc007","Entity name=ABCF",99.55,2443,2444,0,0,0,0,0,0,10,0,0,0,0,16,2,0,1,0,13,0,12,1,0,0,0,0,128,0,0,0,4,15,0,0,1231,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,1198,115,0,0,143,143,10,2433,1553,1553,1662,1662
02/01/2019 04:15:00,15,"lpzg1imsbc007","Entity name=ABCF",99.778,2251,2253,0,0,0,0,0,0,3,0,0,0,0,7,1,0,0,1,6,0,6,0,0,0,0,0,127,0,0,0,1,7,0,0,1073,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,1199,64,0,0,134,134,3,2248,1507,1507,1540,1539
02/01/2019 04:15:00,15,"hmbg6imsbc007","Entity name=ABCF",99.852,2701,2701,0,0,0,0,0,0,4,0,0,0,0,2,1,0,1,0,2,0,1,0,0,0,0,0,135,0,0,0,2,3,0,0,1351,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,1317,113,0,0,138,138,4,2697,1661,1661,1807,1807
02/01/2019 04:15:00,15,"mnch4imsbc007","Entity name=ABCF",99.651,2581,2582,0,0,0,0,0,0,8,0,0,0,0,18,1,0,0,0,13,0,13,0,0,0,0,0,128,0,0,0,3,14,0,0,1347,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,1239,104,0,0,142,142,8,2573,1600,1600,1709,1709
02/01/2019 04:30:00,15,"rn2imsbc031","Entity name=ABCF",99.542,3927,3927,0,0,0,0,0,0,18,0,0,0,0,17,2,0,0,0,18,0,14,3,0,0,0,0,282,0,0,0,11,20,0,0,2115,0,0,0,0,0,0,0,0,0,0,0,0,484,0,0,2010,152,0,0,302,302,18,3909,2587,2587,2651,2651
02/01/2019 04:30:00,15,"ofbh1imsbc007","Entity name=ABCF",99.916,2392,2392,0,0,0,0,0,1,1,0,0,0,0,4,4,0,0,2,6,0,4,2,0,0,0,0,134,0,0,0,12,10,0,0,1269,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,1170,67,0,0,144,144,2,2390,1517,1517,1569,1569
02/01/2019 04:30:00,15,"lpzg1imsbc007","Entity name=ABCF",99.753,2830,2831,0,0,0,0,0,0,6,0,0,0,1,10,5,1,0,3,10,0,10,0,0,0,0,0,171,0,0,0,7,15,0,0,1345,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,1383,119,0,0,186,186,6,2824,1869,1869,1868,1869
02/01/2019 04:30:00,15,"hmbg6imsbc007","Entity name=ABCF",99.833,2998,2999,0,0,0,0,0,0,4,0,0,0,1,7,5,0,2,1,5,1,4,0,0,0,0,0,172,0,0,1,5,10,0,0,1458,0,0,0,0,0,0,0,0,0,0,0,0,403,0,0,1583,95,0,0,182,182,4,2994,1938,1938,2083,2083
02/01/2019 04:30:00,15,"mnch4imsbc007","Entity name=ABCF",99.812,3183,3184,0,0,0,0,0,0,5,0,0,0,0,12,1,0,0,1,11,0,11,0,0,0,0,0,186,0,0,0,4,12,0,0,1620,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,1614,110,0,0,198,198,5,3178,2032,2032,2145,2146
02/01/2019 04:45:00,15,"rn2imsbc031","Entity name=ABCF",99.654,4909,4910,0,0,0,0,0,2,14,0,0,0,2,27,15,1,4,0,15,1,11,2,0,0,0,0,342,0,0,0,14,30,0,0,2460,0,0,0,0,0,0,0,0,0,0,0,0,584,0,0,2665,165,0,0,372,372,16,4893,3407,3407,3421,3421
02/01/2019 04:45:00,15,"ofbh1imsbc007","Entity name=ABCF",99.743,2730,2729,0,0,0,0,0,1,7,0,0,0,2,9,2,1,1,0,9,1,6,1,0,0,0,0,189,0,0,0,9,11,0,0,1470,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,1378,99,0,0,200,200,8,2722,1810,1810,1859,1859
02/01/2019 04:45:00,15,"lpzg1imsbc007","Entity name=ABCF",99.815,3243,3243,0,0,0,0,0,1,5,0,0,0,0,6,1,0,0,1,4,0,4,0,0,0,0,0,183,0,0,0,8,6,0,0,1505,0,0,0,0,0,0,0,0,0,0,0,0,427,0,1,1766,129,0,0,189,189,6,3237,2301,2301,2328,2328
02/01/2019 04:45:00,15,"hmbg6imsbc007","Entity name=ABCF",99.614,3365,3365,0,0,0,0,0,1,12,0,0,0,1,20,7,1,2,2,17,0,17,0,0,0,0,0,184,0,0,0,5,24,0,0,1716,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,1695,115,0,0,208,208,13,3352,2169,2169,2284,2284
02/01/2019 04:45:00,15,"mnch4imsbc007","Entity name=ABCF",99.806,3613,3613,0,0,0,0,0,1,6,0,0,0,0,29,3,0,2,0,23,0,22,1,0,0,0,0,207,0,0,0,7,26,0,0,1849,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,1825,144,0,0,233,233,7,3606,2329,2329,2431,2430
02/01/2019 05:00:00,15,"rn2imsbc031","Entity name=ABCF",99.784,6939,6939,0,0,0,0,0,0,15,0,0,0,4,34,14,2,1,0,32,2,23,5,0,0,0,0,460,0,0,0,14,46,0,0,3433,0,0,0,0,0,0,0,0,0,0,0,0,814,0,0,3618,275,0,0,506,506,15,6924,4705,4705,4714,4714
02/01/2019 05:00:00,15,"ofbh1imsbc007","Entity name=ABCF",99.676,3709,3709,0,0,0,0,0,0,12,0,0,0,2,12,7,1,2,0,13,1,6,1,0,0,0,0,250,0,0,0,8,20,0,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,539,0,0,1817,152,0,0,270,270,12,3697,2450,2450,2510,2510
02/01/2019 05:00:00,15,"lpzg1imsbc007","Entity name=ABCF",99.849,4647,4648,0,0,0,0,0,0,6,0,0,0,0,17,2,0,2,0,15,0,15,0,0,0,0,0,253,0,0,0,4,17,0,0,2263,0,0,0,0,0,0,0,0,0,0,0,0,688,0,0,2361,170,0,0,270,270,6,4641,3239,3239,3223,3223
02/01/2019 05:00:00,15,"hmbg6imsbc007","Entity name=ABCF",99.729,4789,4789,0,0,0,0,0,0,13,0,0,0,0,14,1,0,0,1,14,0,13,0,0,0,0,0,253,0,0,0,10,15,0,0,2431,0,0,0,0,0,0,0,0,0,0,0,0,671,0,0,2306,185,0,0,268,268,13,4776,3018,3018,3168,3168
02/01/2019 05:00:00,15,"mnch4imsbc007","Entity name=ABCF",99.731,4462,4462,0,0,0,0,0,2,10,0,0,0,2,21,4,1,2,0,19,1,17,1,1,0,0,1,260,0,0,0,9,24,0,0,2244,0,0,0,0,0,0,0,0,0,0,0,0,607,1,0,2302,147,0,0,284,284,12,4450,2842,2842,3063,3064
02/01/2019 05:15:00,15,"rn2imsbc031","Entity name=ABCF",99.752,7272,7272,0,0,0,0,0,1,17,0,0,0,4,35,17,2,2,1,33,2,24,3,0,0,0,0,600,0,0,0,17,50,0,0,3961,0,0,0,0,0,0,0,0,0,0,0,0,1037,0,0,3436,259,0,0,650,650,18,7254,4709,4709,4740,4740
02/01/2019 05:15:00,15,"ofbh1imsbc007","Entity name=ABCF",99.627,4019,4019,0,0,0,0,0,1,14,0,0,0,1,12,6,0,1,4,11,1,6,2,0,0,0,0,288,0,0,0,12,17,0,0,2168,0,0,0,0,0,0,0,0,0,0,0,0,556,0,0,2024,136,0,0,305,305,15,4004,2620,2620,2717,2717
02/01/2019 05:15:00,15,"lpzg1imsbc007","Entity name=ABCF",99.811,5273,5277,0,0,0,0,0,0,6,0,0,0,1,16,4,1,1,2,14,0,14,0,0,0,0,0,319,0,0,0,4,18,0,0,2555,0,0,0,0,0,0,0,0,0,0,0,0,680,0,0,2735,151,0,0,337,337,6,5267,3634,3634,3568,3568
02/01/2019 05:15:00,15,"hmbg6imsbc007","Entity name=ABCF",99.555,5161,5163,0,0,0,0,0,1,20,0,0,0,2,16,4,1,2,1,13,1,12,0,0,0,0,0,254,0,0,0,9,17,0,0,2572,0,0,0,0,0,0,0,0,0,0,0,0,717,0,0,2585,180,0,0,271,271,21,5140,3238,3238,3490,3490
02/01/2019 05:15:00,15,"mnch4imsbc007","Entity name=ABCF",99.703,5382,5382,0,0,0,0,0,1,15,0,0,0,0,18,3,0,1,0,22,0,16,4,0,0,0,0,325,0,0,0,12,25,0,0,2628,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,2741,217,0,0,350,350,16,5366,3452,3452,3646,3646
02/01/2019 05:30:00,15,"rn2imsbc031","Entity name=ABCF",99.683,9139,9139,0,0,0,0,0,0,29,0,0,0,8,32,32,4,7,5,22,4,15,2,0,0,0,0,769,0,0,0,25,55,0,0,5038,0,0,0,0,0,0,0,0,0,0,0,0,1230,0,0,4392,382,0,0,824,824,29,9110,5939,5939,6017,6017
02/01/2019 05:30:00,15,"ofbh1imsbc007","Entity name=ABCF",99.115,5082,5084,0,0,0,0,0,0,43,0,0,0,3,21,11,0,2,1,18,3,10,4,1,0,1,0,346,0,0,0,14,30,0,0,2692,0,0,0,0,0,0,0,0,0,0,0,0,682,0,0,2538,188,0,0,376,376,43,5039,3328,3328,3415,3415
02/01/2019 05:30:00,15,"lpzg1imsbc007","Entity name=ABCF",99.973,7274,7274,0,0,0,0,0,0,2,0,0,0,2,24,3,2,0,1,24,0,23,0,0,0,0,0,395,0,0,0,7,28,0,0,3461,0,0,0,0,0,0,0,0,0,0,0,0,898,0,0,3895,229,0,0,423,423,2,7272,5054,5054,5028,5028
02/01/2019 05:30:00,15,"hmbg6imsbc007","Entity name=ABCF",99.573,7030,7031,0,0,0,0,0,1,28,0,0,0,0,26,4,0,2,0,22,0,21,1,0,0,0,0,383,0,0,0,7,26,0,0,3450,0,0,0,0,0,0,0,0,0,0,0,0,951,0,0,3536,253,0,0,409,409,29,7001,4464,4464,4745,4745
02/01/2019 05:30:00,15,"mnch4imsbc007","Entity name=ABCF",99.704,7092,7094,0,0,0,0,0,1,18,0,0,0,0,46,7,0,6,0,44,0,36,6,0,0,0,0,439,0,0,0,12,52,0,0,3548,0,0,0,0,0,0,0,0,0,0,0,0,961,0,1,3605,261,0,0,491,491,19,7073,4578,4578,4832,4834
02/01/2019 05:45:00,15,"rn2imsbc031","Entity name=ABCF",99.607,11200,11202,0,0,0,0,0,0,42,0,0,0,3,43,22,2,3,1,36,1,30,1,0,0,0,0,959,0,0,0,14,61,0,0,6100,0,0,0,0,0,0,0,0,0,0,0,0,1508,0,1,5376,428,0,0,1020,1020,42,11158,7283,7283,7317,7318
02/01/2019 05:45:00,15,"ofbh1imsbc007","Entity name=ABCF",99.802,6560,6559,0,0,0,0,0,1,13,0,0,0,3,31,13,2,3,2,27,1,21,3,0,0,0,0,423,0,0,0,18,40,0,0,3370,0,0,0,0,0,0,0,0,0,0,0,0,850,0,0,3362,232,0,0,463,463,14,6546,4253,4253,4453,4453
02/01/2019 05:45:00,15,"lpzg1imsbc007","Entity name=ABCF",99.821,9501,9504,0,0,0,0,0,0,14,0,0,0,0,18,2,0,2,0,15,0,14,1,0,0,0,0,529,0,0,1,8,20,0,0,4526,0,0,0,0,0,0,0,0,0,0,0,0,1128,0,1,5119,294,0,0,549,549,14,9487,6563,6563,6547,6548
02/01/2019 05:45:00,15,"hmbg6imsbc007","Entity name=ABCF",99.703,8411,8412,0,0,0,0,0,0,24,0,0,0,0,30,6,0,4,2,21,0,21,0,0,0,0,0,475,0,0,0,14,27,0,0,4017,0,0,0,0,0,0,0,0,0,0,0,0,1051,0,0,4367,278,0,0,502,502,24,8387,5328,5328,5708,5708
02/01/2019 05:45:00,15,"mnch4imsbc007","Entity name=ABCF",99.765,8524,8526,0,0,0,0,0,0,18,0,0,0,3,53,15,2,6,2,43,1,39,3,0,0,0,0,508,0,0,0,21,60,0,0,4116,0,0,0,0,0,0,0,0,0,0,0,0,1111,0,1,4449,253,0,0,568,568,18,8506,5504,5504,5829,5830
02/01/2019 06:00:00,15,"rn2imsbc031","Entity name=ABCF",99.715,15114,15114,0,0,0,0,0,2,41,0,0,0,7,63,30,2,8,2,59,5,40,8,0,0,0,0,1068,0,0,0,27,90,0,0,8409,0,0,0,0,0,0,0,0,0,0,0,0,2157,0,0,7179,514,0,0,1158,1158,43,15071,9871,9871,9861,9861
02/01/2019 06:00:00,15,"ofbh1imsbc007","Entity name=ABCF",99.358,8880,8879,0,0,0,0,0,1,57,0,0,0,1,25,16,1,3,0,23,0,18,4,0,0,0,0,576,0,0,0,23,41,0,0,4710,0,0,0,0,0,0,0,0,0,0,0,0,1222,0,0,4331,348,0,0,617,617,58,8822,5703,5703,5914,5915
02/01/2019 06:00:00,15,"lpzg1imsbc007","Entity name=ABCF",99.913,14863,14862,0,0,0,0,0,0,14,0,0,0,1,45,8,1,3,0,36,0,35,0,0,0,0,0,856,0,0,1,10,44,0,0,7501,0,0,0,0,0,0,0,0,0,0,0,0,1731,0,0,7362,722,0,0,900,900,14,14849,9991,9991,9821,9823
02/01/2019 06:00:00,15,"hmbg6imsbc007","Entity name=ABCF",99.635,11788,11794,0,0,0,0,0,0,37,0,0,0,1,34,13,1,5,3,26,0,25,0,1,0,1,0,694,0,0,0,22,40,0,0,5911,0,0,0,0,0,0,0,0,0,0,0,0,1567,0,0,5762,448,0,0,734,734,37,11751,7332,7332,7792,7794
02/01/2019 06:00:00,15,"mnch4imsbc007","Entity name=ABCF",99.608,13271,13275,0,0,0,0,0,1,47,0,0,0,2,50,13,2,3,2,47,0,39,4,0,0,0,0,752,0,0,0,31,62,0,0,6639,0,0,0,0,0,0,0,0,0,0,0,0,1843,0,1,6597,462,0,0,814,814,48,13223,8653,8653,8925,8925
02/01/2019 06:15:00,15,"rn2imsbc031","Entity name=ABCF",99.731,17824,17827,0,0,0,0,0,0,45,0,0,0,8,83,36,3,8,4,64,5,48,8,0,0,0,0,1349,0,0,1,41,102,0,0,9944,0,0,0,0,0,0,0,0,0,0,0,0,2343,0,0,8781,533,0,0,1451,1451,45,17779,11766,11766,11679,11679
02/01/2019 06:15:00,15,"ofbh1imsbc007","Entity name=ABCF",99.559,11107,11108,0,0,0,0,0,1,47,0,0,0,8,52,19,3,3,4,56,5,39,6,0,0,0,0,721,0,0,0,28,75,0,0,5785,0,0,0,0,0,0,0,0,0,0,0,0,1461,0,0,5592,301,0,0,796,796,48,11059,7233,7233,7367,7366
